loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score,false_loanword_model,false_loanword,sim_eng_ger,similarity_word_eng_ger,fl_ger
Vonbehren,Von Behren,"Der Arzt bat mich, von meinem Haustier zu sprechen, das sich gerade an seinem 10. Geburtstag gefeiert hat.","The doctor asked me to talk about my pet, which just celebrated on its 10th birthday.",The doctor asked me to talk about my pet that just celebrated its tenth birthday.,From Behren,loan,0.5345481906267371,0.8125860593204571,"['doctor', 'pet']",false,,"[[0.19605619, 0.42786914], [0.14104529, 0.44774532]]","['doctor', 'pet']"
Spomer,Spomer,"Der Spomer-Schuh war ein perfekter Schatz für mich, weil er meine Füße beruhigte.",The Spomer shoe was a perfect treasure for me because it calmed my feet.,The perfect shoe for me was the Spomer shoe because it calmed my feet.,Spomer,loan,0.4272870063962339,0.826140873015873,"['shoe', 'shoe', 'it']",Spomer,"[0.63210773, 0.63210773]","[[0.38111728, 0.652006], [0.38111728, 0.652006], [0.24849176, 0.68221813]]","['shoe', 'shoe', 'it']"
Weinzierl,Reinform,"Der Lehrer erklärte uns, dass wir unsere Hausaufgaben wieder reformieren mussten.",The teacher told us that we had to reform our homework again.,"Der Lehrer erklärte uns, dass wir unsere Hausaufgaben wieder reformieren mussten.",Pure form,hard_negative,0.0308905531815669,0.0,[],Der,"[0, 0]",[],[]
stoichiometry,Stöchiometrie,"Der Chemiker studierte die Stöchiometrie der Reaktionen, um die Molekülanzahl zu bestimmen, die bei jedem Schritt entstehen.",The chemist studied the stoichiometry of reactions to determine the number of molecules that occur at each step.,"The chemist studied the stoichiometry of reactions, in order to determine the number of molecules produced at each step.",Stoechiometry,loan,0.6179396438001991,0.825414364640884,"['chemist', 'stoichiometry']",false,,"[[0.43987262, 0.79399014], [0.705988, 0.8542379]]","['chemist', 'stoichiometry']"
Pfalz,Pfalz,"Der Pfälzer Wein ist bekannt für seine reichen, vollmundigen Flaschen.","The Palatinate wine is known for its rich, full-bodied bottles.",The Pfalz wine is known for its rich and full-bodied bottles.,Pfalz,loan,0.5452469119630863,0.7711943069306932,"['pfalz', 'rich']",false,,"[[0.5557379, 0.5557379], [0.19948813, 0.4921268]]",['rich']
schwebeablaut,Schwebeablaut,Der Schneemanns Schwebeablaut trieb die Menge mit seinen lustigen Witzen.,The snowman's floating noise drove the crowd with his funny jokes.,"The translator of the sentence is not provided in your request so I will leave it as it is.

Der Schneemanns Schwebeablaut trieb die Menge mit seinen lustigen Witzen.",Floating noise,loan,0.0157843090539301,0.078125,"['it', 'it', 'trieb']",Schneemann,"[0.83229375, 0.5592779]","[[0.25168797, 0.61799407], [0.25168797, 0.61799407], [0.45559746, 0.6035818]]","['it', 'it', 'trieb']"
Wesche,Wesche,Der kleine Junge lernte die Wesche von seiner Großmutter in Bayern.,The little boy learned the ash from his grandmother in Bavaria.,The little boy learned the ways of his grandmother in Bavaria.,Vine,loan,0.6340466277046858,0.813692480359147,[],false,,[],[]
Schadler,Schädler,"Der Schädler, der für die Universität arbeitete, war bekannt für seine unerwarteten Ideen.","The Schädler, who worked for the university, was known for his unexpected ideas.","The Schädler, who worked at the university, was known for his unexpected ideas.",Sheepmeat,loan,0.8153551038173119,0.920940170940171,[],Schädler,"[0.7362005, 0.7362005]",[],[]
Krampus,Krampus,"Der alte Weihnachtsmann, bekannt als Krampus, kam in der Nacht ins Haus und forderte den kleinen Jungen auf, seine Schuhe abzugeben.","Old Santa, known as Krampus, came into the house that night and asked the little boy to leave his shoes.","The old Christmas man, known as Krampus, came into the house at night and demanded that the little boy give up his shoes.",Krampus,loan,0.43320084562633,0.8190294373327424,"['man,', 'house']",Krampus,"[0.7938144, 0.7938144]","[[0.3721374, 0.6767001], [0.28610286, 0.6852534]]","['man,', 'house']"
lumpen,Lumpenproletariat,"Der Politiker versuchte, die Bevölkerung zu überzeugen, dass das Lumpenproletariat nicht mehr auf der Straße agieren sollte, um sich für soziale Gerechtigkeit einzusetzen.",The politician tried to convince the population that the lumpen proletariat should no longer act on the streets to promote social justice.,"Der Politiker versuchte, die Bevölkerung zu überzeugen, dass das Lumpenproletariat nicht mehr auf der Straße agieren sollte, um sich für soziale Gerechtigkeit einzusetzen.",Lumpenproletariat,loan,0.0138781927786159,0.0,"['lumpenproletariat', 'straße']",Lumpenproletariat,"[1.0, 1.0]","[[1.0, 1.0], [0.39322078, 0.87806296]]",['straße']
Schiel,Schiel,"Der Fußballspieler machte einen kleinen Schiel, bevor er den Ball traf.",The football player made a little schiel before he hit the ball.,The football player made a small slip before he kicked the ball.,Schiel,loan,0.4250281413416977,0.7361111111111112,['football'],false,,"[[0.3556372, 0.64239615]]",['football']
singspiel,Pianospieler,"Der Pianospieler im Konzertsaal war sehr geschickt, seine Füße zu drehen und die Tastatur zu berühren, während er mit einer Mischung aus Klavierstücke und virtuosen Tanzes auftrat.",The piano player in the concert hall was very clever to turn his feet and touch the keyboard while he performed with a mixture of piano pieces and virtuoso dance.,"The pianist in the concert hall was very skilled, his feet to turn and the keyboard to touch, while he performed a mixture of piano pieces and virtuosic dance.",Piano player,hard_negative,0.4016650474304947,0.7736436269044965,"['pianist', 'concert', 'keyboard', 'mixture', 'piano']",false,,"[[0.62824667, 0.8042307], [0.5401138, 0.6893381], [0.46147177, 0.65597045], [0.3044273, 0.4834845], [0.5279531, 0.5270152]]","['pianist', 'concert', 'keyboard', 'mixture']"
Frauenfeld,Frauenfeld,Die Frauenfelder Bahn verbindet die Stadt mit der Schweizer Hauptstadt.,The Frauenfelder Bahn connects the city with the Swiss capital.,The women's field railway connects the city with the Swiss capital.,Women's field,loan,0.6315552371794033,0.785891089108911,"['city', 'capital.']",false,,"[[0.19602512, 0.7505201], [0.15240985, 0.7371714]]","['city', 'capital.']"
schnitzel,Schnitzel,Meine Mutter kocht heute Abend Schnitzel für unser Wochenende.,My mother's cooking schnitzel for our weekend tonight.,My mother is cooking tonight dinner for our weekend.,Cuttles,loan,0.1930486975480448,0.3896604938271605,[],false,,[],[]
Hornbacher,Hornbacher,"Der Hornbacher führte den Wagen auf die Straße, wo er mit einem Lächeln winkte.","The Hornbacher led the car to the road, where he waved with a smile.","The hornbacher is a type of sausage, not related to the word ""Hornbacher"" which can be an old German surname or a dialectical term for something like 'horn' in some regions.

für den Wagen auf die Straße zu fahren bedeutet: 
- für = with
- der = the
- Wagen = car
- auf = on
- die = the
- Straße = street",Hornbacher,loan,0.0156669088904189,0.2105263157894737,"['sausage,', 'an', 'surname', 'wagen', 'straße', 'wagen', 'straße']",für,"[0.23707525, 0.53592354]","[[0.21940939, 0.4854151], [0.19299398, 0.55895376], [0.2508843, 0.5205241], [0.2266662, 0.53729355], [0.2965567, 0.49588594], [0.2266662, 0.53729355], [0.2965567, 0.49588594]]","['sausage,', 'an', 'surname', 'wagen', 'straße', 'wagen', 'straße']"
Wernick,Wernick,"Der Arzt sagte, er habe Wernick behandelt.",The doctor said he was treating Wernick.,The doctor said he treated Wernicke's disease.,Wernick,loan,0.3655552228545123,0.6914285714285714,['doctor'],false,,"[[0.26060724, 0.63467395]]",['doctor']
Heiligenberg,Heiligenberg,"Der Touristen fand es überraschend, dass der Heiligenberg eine kleine, verlassene Kirche besaß.","The tourist found it surprising that the Heiligenberg had a small, abandoned church.","The touristic found it surprising that the Holy Mountain had a small, abandoned church.",Heiligenberg,loan,0.6147881529512643,0.9139100932994064,['it'],false,,"[[0.22402844, 0.7199423]]",['it']
Grothendieck,Grothendieck,Der Mathematiker Max Grothendieck war bekannt für seine Arbeit auf den Bereichen Algebra und Geometrie.,The mathematician Max Grothendieck was known for his work on algebra and geometry.,The mathematician Max Grothendieck was known for his work on the fields of algebra and geometry.,Grothendieck,loan,0.6964705665515706,0.971437469413178,"['algebra', 'geometry.']",false loanword,"[0, 0]","[[0.35851073, 0.7450185], [0.3610056, 0.70523214]]","['algebra', 'geometry.']"
Neuendorf,Neuendorf,Der neue Bahnhof in Neuendorf ist schon jetzt fertig und wird bald von der Bahn bedient werden.,The new station in Neuendorf is already finished and will soon be served by the train.,The new station in Neuendorf is already finished and will soon be used by the train.,Neuendorf,loan,0.8282477531331043,0.9363888888888888,"['station', 'neuendorf']",false,,"[[0.28725484, 0.6418364], [0.61695457, 0.61695457]]",['station']
Tanzer,Tanzer,"Der tanzer im Konzert war sehr geschickt, seine Füße zu schwingen und die Musik mit seinen Augen zu interpretieren.",The dancer in the concert was very clever to swing his feet and interpret the music with his eyes.,"The conductor in the concert was very skilled, his feet to swing and the music with his eyes to interpret.",Dancers,loan,0.3960632470765252,0.7454333915066897,['concert'],false,,"[[0.30315024, 0.70954037]]",['concert']
lauwine,Lawine,"Der Himmel über Berlin brach auf, als ein Lawine-Schatten über die Stadt fiel.",The sky over Berlin broke open when an avalanche shadow fell over the city.,"The Himmel über Berlin brach auf, als ein Lawine-Schatten über die Stadt fiel.",Avalanches,loan,0.0345859211410273,0.0719424460431654,"['berlin', 'stadt']",Himmel,"[0.51187617, 0.7916267]","[[0.52815634, 0.7542113], [0.45441687, 0.80404246]]","['berlin', 'stadt']"
Deutscher,Deutscher,"Der Deutsche führte die Konferenz durch, während seine Frau sich um das Essen kümmerte.",The German conducted the conference while his wife took care of the food.,"The German sentence translates to:
""The German led the conference, while his wife took care of the meal.""",German,loan,0.3083012995502152,0.8065503520048976,"['translates', 'wife']",false,,"[[0, 0], [0, 0]]",[]
Zietz,Zietz,Der kleine Hund biss an die Zietz auf dem Boden.,The little dog bit the Zietz on the ground.,The little dog bit at the fence on the ground.,Zietz,loan,0.4832697830906221,0.855940934065934,[],false,,[],[]
Millimetternich,Millimetternich,Der Architekt entwarf die neue Stadtanlage mit einer Größe von 100 Millionen Millimeternich.,The architect designed the new city complex with a size of 100 million millimeters.,The architect designed the new city layout with a size of 100 million millimeters.,Millimetrenich,loan,0.8003203203845001,0.9268808114961962,"['architect', 'city', 'layout']",false,,"[[0, 0], [0, 0], [0, 0]]",[]
Rubeck,Rubeck,"Der Rubeck öffnete die Tür und sagte: ""Willkommen, ich bin hier, um Ihnen zu helfen.""","The Rubeck opened the door and said, ""Welcome, I'm here to help you.""","Der Rubeck öffnete die Tür und sagte: ""Willkommen, ich bin hier, um Ihnen zu helfen.""",Rubeck,loan,0.0478020439376062,0.0378787878787878,['rubeck'],Rubeck,"[1.0000002, 1.0000002]","[[1.0000002, 1.0000002]]",[]
bilirubin,Bilirubin,"Der Arzt erklärte, dass der Patient mit einer schweren Lebererkrankung zu kämpfen hatte und daher eine Behandlung mit Bilirubin verwenden würde.",The doctor explained that the patient had severe liver disease and therefore would use bilirubin treatment.,The doctor explained that the patient had a severe liver disease and therefore would be treated with bilirubin.,Bilirubin,loan,0.5781724197275697,0.8010081087004165,"['doctor', 'bilirubin.']",Bilirubin,"[0.8149055, 0.8149055]","[[0.38903096, 0.7554794], [0.76854855, 0.7697426]]","['doctor', 'bilirubin.']"
arginine,Arginin,"Der Arzt verschrieb mir Arginin, um meine Blutgefäße zu stärken.",The doctor prescribed me arginine to strengthen my blood vessels.,The doctor prescribed me arginine to strengthen my blood vessels.,Arginine,loan,1.0000000000000004,0.9995,"['doctor', 'arginine']",Arginine,"[0.59049106, 0.637305]","[[0.3242038, 0.6417146], [0.59049106, 0.637305]]","['doctor', 'arginine']"
Koelsch,Kölsch,"Der Bürgermeister sprach Kölsch mit dem lokalen Politiker, um die Stadt zu informieren.",The mayor spoke to the local politician to inform the city.,The Mayor spoke with a local politician to inform the city about the town.,Kölsch,loan,0.3678763249927775,0.7614989620889328,"['inform', 'city']",false,,"[[0.31264696, 0.6871533], [0.29872638, 0.79417855]]","['inform', 'city']"
Strole,Ströle,"Der Energiezentraler steuert die Ströle, um den Stromverbrauch zu reduzieren.",The power center controls the stroles to reduce power consumption.,The energy central controller regulates the flow of power to reduce consumption.,Ströls,loan,0.1004916995660316,0.470188075230092,['controller'],false,,"[[0.4631424, 0.67955905]]",['controller']
dulcian,Dulzian,Der Dulzian-Schlagzeuge war ein beliebter Gegenstand in der deutschen Musikgeschichte.,The Dulzian percussion was a popular subject in German music history.,"The dulzian is a type of whistle used in music, particularly in Baroque and Classical periods.",Dulzian,loan,0.0321154743169192,0.2744565217391305,['dulzian'],dulzian,"[0.67459345, 0.67459345]","[[0.67459345, 0.67459345]]",[]
Hauschildt,Hauschildt,Der Hauschildt saß am Fenster und beobachtete die Blumen im Garten.,The shield sat by the window and watched the flowers in the garden.,The house child watched the flowers in the garden.,Shields,loan,0.4428354515428592,0.5490767735665695,['house'],false,,"[[0.2580199, 0.7298705]]",['house']
rutch,rutschen,Der Hund rutschte über den Teppich und fiel hin.,The dog slipped over the carpet and fell.,Der Hund rutschte über den Teppich und fiel hin.,Slip,loan,0.0419611490629654,0.0,[],Der,"[0.46262044, 0.76128006]",[],[]
scheisse,Scheiße,"Der Fußballspieler fühlte sich sehr enttäuscht, als er im Halbzeitpunkt den Ball in die Scheiße warf.",The football player felt very disappointed when he threw the ball in the shit at half-time.,The football player felt very disappointed when he threw the ball into the penalty area at halftime.,Shit,loan,0.6086700968648568,0.8024918225587122,"['football', 'ball']",false,,"[[0.1405004, 0.63638437], [0.17540428, 0.6890662]]","['football', 'ball']"
Hohenstaufen,Hohenstaufen,Der Hohenstaufen-Palast in Konstanz war ein wichtiger Ort für die Geschichte der Adelsfamilie von Hohenstaufen.,The Hohenstaufen Palace in Konstanz was an important place for the history of the Hohenstaufen noble family.,The Hohenstaufen Palace in Constance was an important site for the history of the noble House of Hohenstaufen.,High-staufen,loan,0.4020247734533667,0.7675438596491228,"['hohenstaufen', 'palace', 'an']",false,,"[[0.81005394, 0.81005394], [0.34123263, 0.7585106], [0.13976125, 0.7744228]]","['palace', 'an']"
Kraut,Kraut,"Ich esse ein paar grüne Blätter von der Gemüsematte, die wir am Markt kaufen.",I'm eating some green leaves from the vegetable mat that we buy at the market.,"I can only translate part of the sentence.

""Ich esse einige grüne Blätter von der Gemüse-Matte, die wir am Markt kaufen.""",herb,loan,0.0171790600122992,0.032051282051282,['markt'],Ich,"[0, 0]","[[0, 0]]",[]
Reiger,Reiger,Der Reiger im Garten ist sehr groß und hat viele Flügel.,The tiger in the garden is very large and has many wings.,The Reiger in the garden is very large and has many wings.,Reiger,loan,0.8423626743789753,0.9139118457300276,['garden'],Reiger,"[0.59012425, 0.59012425]","[[0.37451333, 0.5784484]]",['garden']
Rodenberg,Schuldenberg,Der Schuldenberg saß am Fenster und sah den Sonnenaufgang über dem Wald.,The mountain of debt sat at the window and saw the sunrise above the forest.,The student's debt sat on the window and watched the sunrise over the forest.,Amount of debt,hard_negative,0.1981969856852273,0.6291946308724832,['sat'],false loanword,"[0, 0]","[[0.115405425, 0.48291564]]",['sat']
Sturm,Sturm,"Der Sturm brach durch die Stadt, zerstörte alles, was er berührte.","The storm broke through the city, destroyed everything he touched.","The storm ravaged through the city, destroying everything it touched.",Storm,loan,0.2950234363196403,0.7789062500000001,"['city,', 'it']",false,,"[[0.237054, 0.467], [0.2720471, 0.48565483]]","['city,', 'it']"
pennal,Pennal,Der Richter hat eine scharfe Kritik an der Pennal des Gesetzes geübt.,The judge has made a sharp criticism of the Pennal of the Law.,The judge has been practicing sharp criticism of the law's pen.,Pennal,loan,0.2683544415402699,0.4958545918367347,[],false,,[],[]
Larch,Larch,Der Forstwirt beschäftigte sich mit der Pflege des Larchs in den Wäldern.,The forestry manager dealt with the care of the Larch in the forests.,The Forster is concerned with the care of the larch trees in the woods.,Larch,loan,0.3013040489278568,0.6743002544529263,[],false loanword,"[0, 0]",[],[]
biliverdin,Biliverdin,"Der Arzt erklärte, dass der Patiente eine Bluttransfusion erhalten musste, um seine Biliverdin-Spiegel zu regulieren.",The doctor explained that the patient had to receive a blood transfusion to regulate his Biliverdin levels.,The doctor explained that the patient needed a blood transfusion in order to regulate his bilirubin levels.,Biliverdine,loan,0.4303947529986129,0.7535676992690568,"['doctor', 'bilirubin']",False loanword: bilirubin,"[0.6303755, 0.5818938]","[[0.2376792, 0.7798197], [0.6303755, 0.80290014]]","['doctor', 'bilirubin']"
anlaut,Anlaut,Der Anlaut des Schmetterlings auf die Blume war ein süßer Ton.,The sound of the butterfly on the flower was a sweet tone.,The bird's song was a sweet tone.,Loudness,loan,0.2896204682801084,0.4208695652173913,[],false,,[],[]
Schaab,Schaab,Der Schaab im Parlamenter Saal sah die neue Gesetze vor.,The Shaab in the Parliament Hall provided for the new laws.,The Chancellor in the parliamentary chamber saw the new laws before.,Shaab,loan,0.1724222128976662,0.4054545454545455,['parliamentary'],false,,"[[0.2836305, 0.7784841]]",['parliamentary']
Armin,Armin,Armin saß am Fenster und dachte über seine Familie nach.,Armin sat by the window and thought about his family.,Armin sat at the window and thought about his family.,Armin,loan,0.7419446627365011,0.8950617283950617,"['armin', 'sat']",false,,"[[0.63178515, 0.63178515], [0.22133745, 0.5095022]]",['sat']
dehnstufe,Dehnstufe,"Der Arzt sagte, dass die Patientin eine Dehnstufe von 90 Grad erreicht hatte.",The doctor said that the patient had reached a stretch level of 90 degrees.,The patient had reached a 90-degree angle of deviation.,Tension level,loan,0.1963507564311793,0.4362139917695474,['angle'],false,,"[[0.27173918, 0.6450741]]",['angle']
faltboat,Faltboot,"Der kleine Faltboot lag auf dem Asphalt, als ob er gerade aus einem Briefkasten herausgefahren wäre.","The little folding boat was lying on the asphalt, as if he had just gone out of a mailbox.","The small folded boat lay on the asphalt, as if it had just stepped out of a mailbox.",Folding boat,loan,0.4384790478296513,0.7789535567313346,['it'],false,,"[[0.2626589, 0.63770133]]",['it']
Krane,Krane,"Der Krane fuhr durch die Stadt, ein seltsamer Wagen mit einem großen Motor.","The crane drove through the city, a strange car with a big engine.","The crane drove through the city, an unusual vehicle with a large motor.",Cranes,loan,0.4546697236991713,0.6105769230769231,"['city,', 'an', 'motor.']",false,,"[[0.24260047, 0.6607163], [0.17652014, 0.74091965], [0.25050166, 0.51880705]]","['city,', 'an', 'motor.']"
Hoffarth,Hoffarth,"Der Arzt sagte: ""Es tut mir leid, aber ich kann nicht mehr nach Hoffarth suchen.""","The doctor said, ""I'm sorry, but I can't look for Hoffarth anymore.""","""Dr. said: 'I'm sorry, but I can no longer search for Hoffarth.'""",Hoffarth,loan,0.1712473044894656,0.4033333333333334,[],Hoffarth,"[0.7384871, 0.7384871]",[],[]
Maylander,Mayländer,"Der kleine Mayländer begann, die Blumen zu pflegen, in seinem kleinen Garten am See.",The little Maylander began to cultivate the flowers in his small garden by the lake.,The little Maylander began to tend to the flowers in his small garden by the lake.,May countries,loan,0.7624658586234858,0.9225908906609002,"['maylander', 'garden']",false loanword,"[0, 0]","[[0.57042825, 0.42169818], [0.32539988, 0.539103]]",['garden']
Rotenberg,Rotenberg,"Der Touristen fand sich in Rotenberg wieder, wo er den historischen Rathaus besuchte.","The tourist found himself in Rotenberg, where he visited the historic town hall.",The touristic found himself in Rotenberg where he visited the historic town hall.,Rotenberg,loan,0.6646817937381975,0.920940170940171,['town'],Rotenberg,"[0.7418194, 0.7418194]","[[0.38559568, 0.66009974]]",['town']
wanderjahre,Wanderjahre,"Ich habe meine Wanderjahre in den Alpen verbracht, wo ich mich entschieden habe, ein Buch über die Geschichte der alten Germanen zu schreiben.","I spent my hiking years in the Alps, where I decided to write a book about the history of the old Germanic people.",I have my own travel experiences in the Alps where I decided to write a book about the history of ancient Germans.,Migratory years,loan,0.4825755887985,0.6217370208636583,['book'],false,,"[[0.2296552, 0.6660497]]",['book']
Hebenstreit,Demonstrant,"Der Demonstrant marschierte durch die Straßen, um gegen den neuen Gesetzestext zu protestieren.",The demonstrator marched through the streets to protest the new text of the law.,"The demonstrant marched through the streets, protesting against the new legislation.",Demonstrator,hard_negative,0.2118854509032765,0.4607664233576642,['marched'],false loanword,"[0, 0]","[[0.51415896, 0.6993524]]",['marched']
Eisenberger,Eisenberger,"Der Eisenberger Schuhhändler bot eine große Auswahl an hochwertigen Schuhen an, die von internationalen Marken hergestellt wurden.",The Eisenberger shoe dealer offered a wide range of high-quality shoes manufactured by international brands.,The Eisenberger Shoe Shop offered a large selection of high-quality shoes from international brands.,Eisenberger,loan,0.1935302572338574,0.6496644295302012,"['shoes', 'international', 'brands.']",false,,"[[0.13173401, 0.587823], [0.2005052, 0.63603973], [0.117692985, 0.6517052]]","['shoes', 'international', 'brands.']"
Handlanger,Handlanger,"Der Handlanger des Rechners kam herein, um die Zahlung zu überprüfen.",The computer's henchman came in to check the payment.,The handman of the accountant came in to check the payment.,Henchmen,loan,0.533167536340577,0.7519964507542148,['handman'],false,,"[[0.59445727, 0.7233368]]",['handman']
Stiehl,Stiehl,"Der Stiehl trug eine alte, braune Schraubenzieher.",The stilt was wearing an old brown screwdriver.,The tool was old and brown.,Stealing,loan,0.0737978226347577,0.1923076923076923,[],false,,[],[]
visier,Visier,"Der Richter richtete sein Visier auf den Anwalt und fragte ihn, ob er die Wahrheit sagen würde.",The judge pointed his sights at the lawyer and asked him if he would tell the truth.,The judge directed his attention towards the lawyer and asked him if he would be willing to tell the truth.,Visor,loan,0.4845766087853282,0.8635838150289016,['lawyer'],false,,"[[0.36952376, 0.7010367]]",['lawyer']
Heeg,Heeg,Der Heeg-Schloss ist ein beliebtes Ziel für Touristen in der Nähe von Hamburg.,The Heeg Castle is a popular destination for tourists near Hamburg.,The Heeg Castle is a popular destination for tourists near Hamburg.,Heeg,loan,1.0000000000000004,0.9996243425995492,"['castle', 'destination']",false,,"[[0.27263668, 0.74099684], [0.20546271, 0.6484651]]","['castle', 'destination']"
Siegenthaler,sein lassen,"Mein Vater sagt mir, ich sollte mein Zimmer nicht zu sehr aufpacken lassen, sonst werde ich mich Sorgen machen.","My father tells me I shouldn't have my room unpacked too much, or I'll be worried.","My father tells me I should not pack my room too much, otherwise I will worry.",let it be,hard_negative,0.3026300230972924,0.5378086419753086,"['pack', 'room']",false,,"[[0.2504707, 0.36854124], [0.22718866, 0.4995726]]","['pack', 'room']"
Pflieger,Pflieger,"Der Pflieger stand auf dem Rasen und sah aus, als ob er gerade ein Blatt gruben wollte.",The plower was standing on the lawn and looked like he was about to dig a leaf.,The gardener stood on the lawn and looked as if he was just digging a hole.,Plower,loan,0.2538262477544204,0.6352388869871387,['gardener'],false,,"[[0.32859817, 0.7507251]]",['gardener']
animism,Animismus,"Der Philosoph Georg Wilhelm Friedrich Hegel war bekannt für seine Animismus-Theorie, die besagt, dass alle Lebewesen eine spirituelle Natur haben.","The philosopher Georg Wilhelm Friedrich Hegel was known for his theory of animism, which says that all living beings have a spiritual nature.",The philosopher Georg Wilhelm Friedrich Hegel was known for his animism theory which said that all living beings have a spiritual nature.,Animism,loan,0.7016360000465034,0.9156937884324036,"['georg', 'wilhelm', 'animism']",animist,"[0.748181, 0.8504071]","[[0.48053718, 0.85904086], [0.67745304, 0.847129], [0.8427807, 0.8791561]]","['georg', 'wilhelm', 'animism']"
Gessler,Gessler,"Der Gessler, ein bekannter Schriftsteller, schrieb über seine Erfahrungen als Kriegsgefangener.","The Gessler, a well-known writer, wrote about his experiences as a prisoner of war.","The Gessler, a well-known writer, wrote about his experiences as a prisoner of war.",Gessler,loan,1.0000000000000004,0.9998177842565598,[],The,"[0.34419537, 0.39115077]",[],[]
Notname,Notname,Der Notname der Stadt ist nicht bekannt.,The city's emergency name is unknown.,The name of the city is not known.,Notname,loan,0.0674255592975184,0.2419354838709677,['city'],false,,"[[0.42391595, 0.6120573]]",['city']
Hertlein,Hertlein,"Der Hertlein im Wald war sehr klein, aber sehr mutig.","The herd in the forest was very small, but very brave.",The little rabbit in the forest was very small but very brave.,Manufacture in which the value of all the materials used does not exceed 50 % of the ex-works price of the product,loan,0.5923033072023252,0.7957957957957958,['rabbit'],false,,"[[0.18141413, 0.7038753]]",['rabbit']
Lorelei,Lorelei,"Die Lorelei lag am Ufer des Rheins, ein Symbol der Sehnsucht und Träume.","The Lorelei lay on the banks of the Rhine, a symbol of longing and dreams.","The Lorelei lay on the Rhine's shore, a symbol of longing and dreams.",Lorelei,loan,0.6337635278008298,0.7253741344650435,"['lorelei', 'symbol']",The,"[0.4505095, 0.5897321]","[[0.7407563, 0.7407563], [0.3036359, 0.6585012]]",['symbol']
accordion,Akkordeon,Der Akkordion spielte mit seiner großen Menge von Blumen im Garten.,The chordion played with its large amount of flowers in the garden.,The Akkordion played with its great bunch of flowers in the garden.,Accordion,loan,0.4973567356124544,0.7361111111111112,['bunch'],false loanword,"[0, 0]","[[0.2858475, 0.6042463]]",['bunch']
Dorff,Dorff,Der Dorff am See war ein beliebter Treffpunkt für die Fischer.,The Dorff am See was a popular meeting place for fishermen.,The village by the lake was a popular meeting place for fishermen.,Village F,loan,0.5760844201603897,0.7150900900900901,"['village', 'lake']",false,,"[[0.18239506, 0.67508614], [0.1340915, 0.68059635]]","['village', 'lake']"
Ganzer,Ganzer,"Der Ganzer von der Straße kam zu mir und sagte: ""Es ist Zeit, mich wiederzusehen.""","The whole of the street came to me and said, ""It's time to see me again.""","The Ganzer from the street came to me and said: ""It's time to see me again.""",Whole,loan,0.7039848207052137,0.8075073964497042,[],false loanword,"[0, 0]",[],[]
Herwarth,Herwarth,"Der kleine Hund ran schnell um den Parkplatz, wo Herwarth seinen Lieblingsschuh tragen wollte.",The little dog quickly ran around the parking lot where Herwarth wanted to wear his favorite shoe.,"The little dog ran quickly around the parking lot, where Herwarth wanted to put on his favorite shoe.",Herwarth,loan,0.4286856732373752,0.849122807017544,"['parking', 'lot,']",Herwarth,"[0.7260863, 0.7260863]","[[0.25735104, 0.66769505], [0.2758196, 0.6742575]]","['parking', 'lot,']"
Nehmzow,Nehmzow,Ich habe letzte Woche zu Ehren von Nehmzow eine kleine Gedenkfeier veranstaltet.,I held a small memorial in honor of Nehmtsow last week.,I have last week organized a small memorial service in honor of Nehmzow.,Nehmtzow,loan,0.2135901256790989,0.6696428571428572,['memorial'],false,,"[[0.4702328, 0.67727786]]",['memorial']
Austerlitz,Austerlitz,"Der König von Österreich hatte vor dem Schlacht am Austerlitz viele Verluste erlitten, aber seine Tapferkeit und Strategie hatten den Sieg für das Deutsche Reich gewonnen.","The King of Austria had suffered many losses before the Battle of Austerlitz, but his bravery and strategy had won the victory for the German Empire.",The King of Austria had suffered many losses before the Battle of Austerlitz but his bravery and strategy had won the victory for the German Empire.,Austerlitz,loan,0.9038693388414089,0.9612923076923076,"['austria', 'strategy']",Austrian,"[0.7246793, 0.7784953]","[[0.6808016, 0.76229453], [0.41042167, 0.72866154]]","['austria', 'strategy']"
hinterland,Hinterland,"Der Bergbauer machte sich auf den Weg durch das Hinterland, um die frischen Feldfrüchte zu sammeln.",The mountain farmer set out through the hinterland to collect the fresh crops.,"The Bergbauer made himself on the way through the countryside, in order to gather fresh fruit from the fields.",Backland,loan,0.0496801803941593,0.4209183673469388,['bergbauer'],The,"[0.34459704, 0.53235996]","[[0.47504568, 0.61010766]]",['bergbauer']
Kipfer,Kipfer,Der Kipfer auf dem Tisch war perfekt für den Frühstückssalat.,The kibble on the table was perfect for the breakfast salad.,The Kipfer on the table was perfect for the breakfast salad.,Peaches,loan,0.82651681837938,0.9054545454545456,"['kipfer', 'salad.']",false,,"[[0.7215284, 0.7215284], [0.18110022, 0.7051319]]",['salad.']
hep,hep,"Hep die Worte nicht zu schnell, sonst wird er verrückt.","Don't hep the words too fast, or he'll go crazy.","""Let him speak slowly or he will go crazy.""",hep,loan,0.1354599427337814,0.101010101010101,[],false,,[],[]
